CUS_CUST_ID_BUY,SPENT_ML,RECENCY_ML,FREQUENCY_ML
255953822,79.57,2019-05-20,1
25037938,252.38,2019-05-08,2
160874357,128.81,2019-05-27,7
379845838,102.71,2019-01-13,1
398647606,7.36,2019-05-09,2
356011735,60.24,2019-03-13,1
40879654,27.84,2019-03-20,2
66929633,999.02,2019-05-24,18
394607339,5.78,2019-03-13,1
215463402,68.76,2019-04-05,1
134977814,32.44,2018-12-28,2
271557246,154.52,2019-03-22,4
134540307,502.6,2019-05-30,19
256474081,158.32,2019-03-22,1
297326223,643.35,2019-05-09,11
201558362,513.77,2019-05-20,13
90132775,25.94,2018-12-15,1
262806990,37.73,2019-05-17,1
98559902,7.25,2019-03-01,2
169507444,193.23,2019-06-01,6
176586994,156.13,2019-03-31,2
160359843,76.53,2019-03-11,2
162698109,50.97,2019-03-14,1
79284360,515.16,2019-05-15,5
302743028,26.46,2019-05-15,1
171480002,98.94,2019-05-17,15
35677602,200.87,2019-05-18,5
164489636,760.24,2019-05-27,8
67680455,334.26,2019-05-29,7
69214169,318.53,2019-05-26,3
92076944,301.46,2019-05-09,8
41467758,94.86,2019-05-27,3
168891740,208.77,2019-05-08,13
221109289,91.26,2019-02-28,2
147188371,157.18,2019-05-13,5
419828246,58.68,2019-05-29,2
58162850,35.17,2019-03-04,1
213867727,907.21,2019-02-14,2
134586864,286.66,2019-04-14,8
65032804,15.59,2019-05-28,1
86918158,28.27,2019-04-05,3
65523661,14.77,2019-02-03,1
60042965,1275.7,2019-05-13,6
233221861,265.35,2019-03-19,2
118344662,115.32,2019-05-15,3
153458851,375.41,2019-03-08,2
145588921,14254.7,2019-05-31,51
120899742,484.73,2019-05-22,8
425862963,387.57,2019-05-13,2
167957481,41.1,2019-05-27,3
32471489,54.5,2019-04-10,2
200009110,280.09,2019-02-25,1
119245870,180.18,2019-04-16,3
208656930,1339.92,2019-03-31,3
335523806,89.18,2019-05-29,2
153478634,7.91,2019-01-28,1
12493187,14.87,2019-04-09,1
411202385,71.49,2019-05-15,1
159130194,173.33,2019-04-26,5
335171612,449.64,2019-03-09,2
224505089,258.94,2019-02-01,2
157826051,62.03,2019-04-18,1
76762502,49.05,2019-04-15,4
238371408,1543.24,2019-05-28,9
52910407,70.51,2019-02-20,3
62224659,16.24,2019-02-22,3
40508666,810.43,2019-04-07,3
90043834,262.51,2019-04-26,6
431487145,90.02,2019-04-30,1
41223149,276.58,2019-05-24,7
320105848,37.02,2018-12-12,1
1880971,493.49,2019-05-14,7
139141848,182.25,2019-05-30,10
371097678,55.28,2019-04-27,2
71767466,212.16,2019-05-15,6
359444826,37.16,2019-01-03,1
271751109,120.68,2019-05-15,2
83544427,1037.24,2019-05-11,13
150514695,468.26,2019-01-05,1
244227348,671.48,2019-04-11,6
29844367,87.0,2019-03-27,4
78388563,260.96,2019-04-18,4
31491422,121.09,2019-01-25,2
210645924,36.0,2019-05-06,1
177773425,9.32,2019-03-15,1
137257148,284.57,2019-03-21,2
254355452,25.65,2019-01-28,1
142084095,154.44,2019-05-08,3
3551244,38.37,2018-12-21,1
261469804,151.82,2019-05-07,8
141905302,551.02,2019-05-06,6
267831032,105.0,2019-03-18,1
95961393,329.31,2019-05-09,10
283875583,305.42,2019-01-13,1
93757740,13.48,2019-01-28,1
109848206,8.93,2019-05-29,1
94504421,271.75,2019-05-08,8
377610401,166.44,2019-03-07,2
137900845,20.87,2019-05-10,3
22299317,19.72,2019-05-16,2
163618787,240.6,2019-05-19,6
74376837,44.54,2019-04-26,1
253356778,256.87,2019-05-25,9
9265000,0.31,2019-03-08,1
386937140,83.52,2019-02-24,7
143744001,210.64,2019-05-14,6
98132618,517.06,2019-03-25,1
144369150,435.69,2019-05-15,4
117057872,698.19,2019-05-21,7
272719272,566.91,2019-05-17,12
388142956,51.49,2019-04-09,1
313379655,14.05,2019-04-03,1
142797121,644.11,2019-05-21,15
126811299,171.52,2019-04-26,5
98911222,2286.49,2019-05-22,27
57780139,531.22,2019-05-16,9
175519328,40.61,2019-03-01,1
66201973,31.12,2019-04-23,3
149641603,27.98,2019-02-02,3
152767731,748.94,2019-05-28,6
54400572,1370.5,2019-05-27,8
95936445,62.7,2019-04-25,2
26733079,11.21,2018-12-06,1
267668643,98.18,2019-05-19,6
77172278,13.45,2019-02-04,1
190136592,14.7,2019-01-05,1
196082999,1606.63,2019-05-31,18
60390462,154.69,2019-03-08,3
9806868,82.59,2019-01-21,1
141325448,890.17,2019-06-01,11
138907729,874.38,2019-05-25,11
1443012,109.25,2019-05-26,3
95958880,53.16,2019-03-25,2
181740163,151.52,2019-05-12,4
18246937,151.27,2019-04-06,3
59278006,2207.71,2019-05-24,30
169307216,368.21,2019-05-29,5
154698151,62.74,2019-05-27,2
158301320,82.02,2019-03-30,3
18295459,62.54,2019-02-07,2
173628709,13.35,2019-03-14,1
39981090,54.9,2019-01-05,1
80827674,315.79,2019-03-26,4
221571859,846.94,2019-05-20,12
19148538,68.93,2019-05-27,5
203855888,7.36,2019-05-28,1
215658217,93.93,2019-04-24,4
128740682,33.31,2019-05-20,1
52547835,54.7,2019-01-30,3
13777365,2.66,2019-01-11,1
152124916,360.79,2019-05-08,8
11483282,502.25,2019-05-29,7
18673740,139.41,2019-02-08,5
33547865,155.14,2019-05-09,5
69010511,32.13,2019-05-11,2
160249467,40.28,2019-03-17,4
46895203,635.49,2019-05-26,15
20686524,129.9,2019-05-29,5
163282783,249.38,2019-04-23,2
83449498,425.1,2019-04-03,12
426785304,82.6,2019-05-17,1
57038139,309.53,2019-01-29,1
237776607,28.96,2019-05-28,1
98711071,55.57,2019-05-15,1
358295226,14.36,2019-04-23,1
95583203,2.76,2019-03-06,1
28988636,67.42,2019-05-09,2
390699768,8.23,2019-05-15,1
346964327,80.4,2019-02-21,2
77468636,44.21,2019-05-13,3
31103966,149.97,2019-05-24,2
154645012,365.29,2019-04-22,5
46442185,313.2,2019-01-13,2
56665440,321.26,2019-02-01,1
204883983,33.93,2019-04-02,1
77321445,428.88,2019-04-19,1
27966797,19.91,2019-05-07,1
200657531,60.75,2019-03-27,3
317042467,453.6,2019-05-16,5
175889316,1.38,2019-03-06,1
192705699,834.25,2019-05-18,4
173508316,174.53,2019-03-29,2
149092461,206.86,2019-05-07,6
290710080,311.56,2019-05-17,10
154148958,29.12,2018-12-03,1
50029153,265.58,2019-05-06,6
241763361,29.03,2019-05-07,2
50528533,97.52,2019-01-20,3
56708928,21.31,2019-04-17,2
3575799,447.99,2019-05-22,4
263206324,38.09,2019-03-26,2
226169652,25.13,2019-05-27,2
429135734,9.96,2019-05-19,1
48142566,328.62,2019-03-20,4
202328197,118.46,2019-05-28,6
141497726,501.62,2019-04-15,10
89583066,1120.33,2019-05-15,9
198246581,51.12,2019-03-09,1
48836616,3589.93,2019-05-31,60
116113040,119.7,2019-04-27,3
247678070,44.63,2019-05-17,1
255738941,32.21,2019-04-23,3
63104405,123.88,2019-04-22,2
51421841,452.43,2019-05-01,7
205052168,11.36,2019-05-16,1
101457624,35.76,2019-05-23,3
62589335,552.47,2019-05-26,5
160754739,63.36,2019-04-18,3
118523046,101.41,2019-03-03,1
238033348,116.04,2019-02-12,1
160604765,632.75,2019-05-16,12
119899536,69.35,2019-05-29,5
337735800,49.98,2019-03-14,2
146512040,105.01,2019-05-07,3
132795770,2440.95,2019-05-27,23
114477355,123.59,2019-03-09,2
128336477,80.92,2019-05-15,1
117413742,21.09,2019-01-10,3
143543139,73.39,2019-05-31,2
165133531,13.45,2019-05-30,1
45391976,138.23,2018-12-27,2
341155131,44.7,2019-03-29,1
299025294,200.17,2019-05-22,2
119744068,473.01,2019-05-12,21
306142028,69.95,2019-05-28,2
84064317,9.35,2019-02-13,1
77736156,124.58,2019-05-02,5
68477107,3230.51,2019-05-27,11
164005476,462.07,2019-05-29,3
28117092,521.59,2019-04-13,11
361573670,942.71,2019-03-22,14
3402660,45.0,2019-05-05,1
57127882,73.23,2019-05-04,2
47275056,626.32,2019-05-13,8
11948250,14.35,2018-12-22,1
109720175,19.6,2019-04-10,1
115193773,100.65,2019-01-08,1
172198928,122.76,2019-01-30,2
149208400,4.4,2019-05-21,1
182280927,366.95,2019-05-28,4
138011606,639.44,2019-05-16,9
202824973,599.86,2019-05-01,5
94624846,1951.09,2019-05-29,10
56802149,696.89,2019-05-27,5
168648481,203.14,2019-05-29,3
132259484,8.0,2019-03-20,1
92801698,255.32,2019-03-23,2
41644466,93.99,2019-04-20,2
99254591,1077.33,2019-05-28,11
141730864,26.65,2019-01-23,1
154361719,282.52,2019-05-28,9
191319395,439.09,2019-05-28,7
16769043,24.48,2018-12-04,1
98784958,259.41,2019-05-22,10
133464752,10.64,2019-01-17,1
392546784,5.02,2019-03-21,2
87071546,710.78,2019-04-04,2
144035750,4.46,2019-05-27,1
268148868,28.19,2019-05-08,7
110387609,37.96,2019-05-13,2
99049866,43.45,2019-05-02,2
202456907,425.01,2019-01-17,5
76745117,1456.5,2019-04-11,8
93420482,278.72,2019-05-27,2
17916579,269.14,2019-05-23,8
84108631,853.05,2019-05-21,15
35995173,12.7,2018-12-12,1
203255548,121.95,2019-05-23,5
74530912,4.04,2019-01-16,1
269035605,143.37,2019-03-14,4
44241716,12.66,2019-02-26,2
115281027,129.0,2019-02-06,2
259111774,436.15,2019-05-16,6
22245590,139.57,2019-05-28,2
71350036,572.64,2019-05-23,21
212405812,4.78,2019-03-25,1
47021630,13.5,2019-05-13,1
250923035,181.92,2019-05-24,7
132148258,1063.47,2019-05-01,10
264849267,9.16,2019-04-11,1
54853491,176.33,2019-03-31,2
170124835,82.14,2019-04-03,2
190421096,349.57,2019-05-23,9
201028658,273.65,2019-04-17,3
63593265,658.45,2019-06-01,7
107152,631.56,2019-05-20,3
29235202,26.5,2018-12-31,1
13069103,51.87,2019-04-30,1
222672325,34.53,2018-12-13,1
203407880,152.42,2019-06-01,10
133678807,243.57,2019-05-13,8
250677926,368.31,2019-05-21,7
165305828,287.47,2019-05-04,3
181984548,5.2,2019-05-19,1
321241498,94.94,2019-05-14,2
2933019,2343.52,2019-05-11,21
27966730,163.07,2019-05-26,8
294096801,66.01,2019-03-25,2
85749056,14.26,2019-02-04,1
183177296,1358.18,2019-05-11,20
68237326,28.2,2019-01-26,2
262403376,348.41,2019-05-24,7
97530361,339.69,2019-04-23,6
86526489,115.12,2019-05-31,3
92319273,1414.39,2019-05-29,7
53485222,427.52,2019-05-06,6
53043055,199.35,2019-04-29,5
57444544,11.16,2019-05-13,1
165843643,331.43,2019-05-15,7
322670266,430.44,2019-05-17,8
52220950,844.66,2019-05-28,23
234447273,224.12,2019-04-16,4
58898217,124.26,2019-04-25,3
118880579,582.61,2019-05-26,13
383803647,149.08,2019-02-19,2
269239509,181.0,2019-05-25,2
59177738,73.71,2018-12-24,1
163643433,61.02,2019-01-01,2
7594981,12.12,2019-05-07,3
371169188,174.15,2019-04-11,1
173390869,35.78,2019-01-25,1
38113393,190.41,2019-05-27,4
30212171,17.07,2019-05-09,1
79244235,249.26,2019-04-29,4
288844738,20.66,2019-04-10,2
420577996,156.37,2019-03-28,1
24292508,76.37,2019-03-14,2
104778,674.55,2019-06-01,14
175841131,17.96,2019-01-21,1
163403604,9.74,2019-03-22,1
96180950,160.33,2019-05-09,4
69417103,473.15,2019-01-16,3
81599298,74.05,2019-05-15,1
374519594,13.71,2019-04-09,1
91931210,355.85,2019-05-20,6
82428696,40.22,2019-04-23,2
51655134,450.64,2019-04-18,6
57115694,35.77,2019-05-21,2
70105336,537.86,2019-05-30,13
179829887,525.69,2019-05-20,8
52876835,870.62,2019-04-30,11
200120173,26.21,2019-04-30,2
185226000,164.95,2019-04-26,5
56759824,513.93,2019-05-07,5
8717799,226.92,2019-05-14,9
80481260,63.6,2019-04-05,4
45235821,11.44,2019-01-28,1
354662444,170.34,2019-04-12,2
76841522,170.9,2018-12-22,1
247555180,155.35,2019-04-05,3
271695968,47.86,2018-12-13,1
259190620,18.94,2019-03-16,5
358890837,9.33,2019-01-24,2
48026271,338.98,2019-05-04,11
78088965,104.17,2019-05-17,7
177238802,358.43,2019-05-03,5
201860751,92.51,2019-04-15,7
194244800,754.14,2019-05-03,4
30294471,56.39,2019-03-26,3
137506024,177.43,2019-04-29,2
273540936,147.27,2019-05-15,2
7183959,15.51,2019-05-27,1
256364566,16.06,2019-01-10,1
71843767,132.6,2019-05-30,3
242880252,395.81,2019-04-09,9
315494902,498.76,2019-05-10,5
240756875,402.18,2019-05-14,5
239615504,232.79,2019-04-23,9
52818916,118.17,2019-04-30,6
19546872,45.47,2019-02-11,2
260873573,58.52,2019-01-19,1
57880538,380.92,2019-05-31,5
146276261,60.58,2019-03-19,2
148674670,302.64,2019-05-27,10
17460869,68.97,2019-05-01,2
64067352,1207.35,2019-05-29,25
341907346,116.2,2019-01-03,2
86259621,83.14,2019-05-14,2
102324348,143.47,2019-01-30,4
127289268,1016.8,2019-04-27,11
182468497,79.74,2019-03-27,1
167702125,94.59,2019-05-29,3
425698085,34.09,2019-04-25,2
151834750,19.23,2018-12-06,1
158146285,278.79,2019-04-08,2
205201824,206.55,2019-05-26,2
186598079,53.27,2019-05-17,5
275025706,104.56,2019-05-22,2
83825108,100.63,2019-04-23,4
79308252,389.52,2019-04-10,9
315134891,7.26,2019-02-06,1
49714806,25.27,2019-02-22,1
166475013,178.67,2019-05-14,1
96797408,208.0,2019-05-14,6
404822852,709.46,2019-05-15,10
61027347,78.85,2019-05-30,3
97885290,7.31,2019-03-22,1
185270151,97.03,2019-05-15,2
67696621,61.39,2019-04-21,3
1981153,532.58,2019-05-15,19
146550224,281.41,2019-05-13,5
126843786,425.54,2019-05-10,3
190316620,6.07,2019-03-09,1
52289736,607.79,2019-05-15,4
176226531,206.08,2019-02-09,1
386760967,93.6,2019-04-27,2
180258286,376.01,2019-05-27,14
145179610,13.5,2019-05-31,1
371132643,78.74,2018-12-26,1
134024045,20.69,2018-12-07,1
39902835,41.62,2019-01-22,1
23804605,872.13,2019-05-23,14
47332999,35.73,2019-05-20,2
35730305,588.56,2019-01-22,2
54471323,1463.3,2019-05-12,16
174995706,360.64,2019-02-28,4
76098439,719.72,2019-05-26,15
178764,548.96,2019-05-30,18
170628797,12.21,2019-02-27,2
98034489,132.23,2019-02-23,2
61976283,17.15,2019-03-14,2
182347676,98.39,2019-03-20,3
234227804,23.5,2019-05-14,2
157351010,429.33,2019-05-19,9
59353120,63.7,2019-04-30,4
213190372,29.02,2019-05-30,1
139017568,323.93,2019-05-13,3
182213558,39.15,2019-05-20,11
290857536,112.62,2019-05-15,2
60124725,85.37,2019-01-13,1
62461304,22.01,2019-05-28,3
51662983,299.96,2019-05-13,5
116183743,103.12,2019-04-19,2
12530104,31.84,2018-12-13,1
193501704,3214.75,2019-05-31,36
73009747,79.97,2019-05-23,1
148096872,73.06,2019-06-01,3
25471665,236.07,2019-05-26,5
128180659,574.07,2019-05-13,13
213642278,686.57,2019-05-23,5
230202479,440.55,2019-03-11,2
256641018,12.19,2019-01-18,1
53325089,81.09,2019-02-08,3
3236389,103.78,2019-05-17,4
61217569,193.73,2019-05-18,4
186472050,14.4,2019-02-11,2
232230563,4.81,2019-06-01,2
156384895,369.03,2019-04-28,2
300035191,598.92,2019-05-28,17
110695107,13.17,2019-05-12,2
8178516,1536.31,2019-05-17,6
106596710,15.08,2019-04-09,1
181025095,445.11,2019-05-11,4
316778695,23.96,2019-01-24,1
271993788,29.71,2019-02-22,5
70830114,174.25,2019-05-24,6
291616942,318.11,2019-02-01,3
40692667,109.52,2019-02-06,2
77564637,167.31,2019-03-01,1
28318507,233.09,2019-03-20,2
176895716,382.05,2019-05-30,14
147804206,300.31,2019-05-15,3
126757345,539.07,2019-05-30,9
61005960,671.79,2019-05-14,7
187310899,322.24,2019-03-22,3
245793723,12.57,2019-06-01,1
226862165,96.31,2019-01-05,1
407849990,48.47,2019-02-22,1
115652555,97.96,2019-04-12,1
24099645,165.07,2019-03-25,1
143794782,1286.07,2019-05-20,13
359250963,43.56,2019-03-22,4
158822699,93.46,2019-05-06,2
128085877,520.35,2019-05-14,6
91615489,2.04,2019-04-16,1
78320095,144.71,2019-05-19,4
44516323,1455.58,2019-05-30,5
251780485,168.68,2019-05-22,10
141201879,894.82,2019-05-27,13
150611707,149.99,2019-05-30,2
145139242,312.35,2019-05-31,10
314533658,287.82,2019-03-29,7
81513044,67.1,2018-12-27,1
57710436,702.97,2019-05-29,13
389617297,58.54,2019-05-27,1
50310826,438.67,2019-04-23,4
229593485,639.53,2019-05-14,4
23885440,165.54,2019-04-02,4
167331693,160.36,2019-05-23,1
159564747,169.98,2019-05-17,4
198786289,213.19,2019-05-29,11
80026448,1021.94,2019-05-28,28
304584927,367.05,2019-04-26,2
120317327,272.61,2019-05-15,3
94792705,228.36,2019-04-01,1
221588084,532.69,2019-04-23,3
42498275,337.3,2019-05-06,7
91477513,7.77,2018-12-27,1
138233478,302.84,2019-05-16,7
154376944,238.87,2019-05-28,4
350594842,439.95,2019-05-06,6
32926210,802.11,2019-05-29,10
118278231,12.88,2019-02-28,1
312884181,12.79,2019-02-18,1
57442892,425.13,2019-05-30,6
71876738,10.78,2019-04-03,2
305280683,3544.08,2019-05-28,41
41912141,5.48,2018-12-04,1
336376024,12.99,2019-01-18,1
162050089,116.34,2019-05-17,2
711505,141.06,2019-05-26,6
217058409,50.73,2019-03-31,1
80251528,89.18,2019-03-26,2
82887601,4.98,2019-03-18,1
50472881,535.87,2019-05-23,12
178051021,459.01,2019-05-20,8
178629477,131.44,2019-02-04,3
157968203,94.37,2019-03-09,2
136916864,4.24,2019-05-22,1
161370788,120.07,2019-04-15,2
42124683,41.82,2019-02-27,2
57962234,273.12,2019-04-08,1
59009430,328.23,2019-04-03,6
159992055,73.15,2019-05-14,2
43314635,170.83,2019-05-02,11
133645895,384.76,2019-04-09,9
346433853,55.7,2018-12-29,1
28204581,42.46,2019-05-24,2
92729132,9.07,2019-03-26,2
312584837,12.6,2019-04-04,1
149807866,200.18,2019-04-30,8
275032221,494.51,2019-05-15,7
76098450,1523.7,2019-05-29,25
94166115,21.15,2019-05-29,1
75955170,399.33,2019-01-24,1
34276108,2088.81,2019-05-13,12
130090772,35.97,2019-02-27,1
176852589,1016.44,2019-05-20,30
23594889,587.24,2019-03-08,3
195754553,49.3,2019-02-12,1
193044251,67.01,2019-01-21,2
114377790,125.51,2019-05-30,2
229795991,1082.49,2019-05-22,14
257763015,356.25,2019-02-08,4
424282,34.52,2019-05-13,2
326058487,6.6,2018-12-30,1
165798003,33.25,2019-04-21,2
181272832,1525.63,2019-05-09,29
182286453,235.08,2019-03-28,4
34786283,96.74,2019-05-09,2
33199232,263.24,2019-05-07,5
47214750,132.81,2019-02-01,3
175040255,241.61,2019-05-24,6
119367891,135.32,2019-03-12,1
129622024,314.49,2019-05-17,5
65556009,429.72,2019-04-20,8
228441193,120.88,2019-05-27,2
135415995,22.97,2019-05-23,2
223347691,57.78,2019-04-09,1
101138695,44.32,2019-02-27,2
50663670,534.92,2019-05-22,9
137956882,72.2,2019-05-16,5
82438093,39.97,2019-03-23,2
83763845,47.49,2019-03-12,2
145727763,396.56,2019-05-13,6
410555036,444.88,2019-05-30,4
84866615,27.32,2019-05-02,2
92199091,497.03,2019-05-31,19
143805668,13.1,2018-12-08,1
280765616,597.25,2019-05-30,32
23806153,133.14,2019-02-25,3
345180713,56.42,2019-05-30,2
430543735,7.8,2019-04-26,1
34551763,298.27,2019-05-19,14
180587430,177.42,2019-05-18,4
130291348,328.75,2019-05-14,9
22892955,78.86,2019-03-02,5
176814122,4.05,2019-05-31,1
150548714,126.64,2019-04-28,5
32105955,502.79,2019-04-29,9
143093444,44.19,2019-03-26,2
30261396,69.84,2019-03-18,3
98500700,1648.0,2019-05-18,16
10283174,974.9,2019-06-01,22
96819602,852.51,2019-05-29,11
58297345,4.71,2019-02-01,1
34039888,718.06,2019-05-21,13
5500498,135.8,2019-05-27,3
427251689,6.66,2019-05-24,1
51508884,2128.46,2019-05-29,13
163779642,804.97,2019-05-27,9
74038288,82.09,2019-04-22,1
61144099,1268.73,2019-04-25,7
133313949,329.5,2019-05-16,5
356852602,145.26,2019-04-05,5
233146330,233.42,2019-04-12,3
299978157,66.91,2019-05-30,1
59461079,48.12,2019-05-03,3
135087749,112.07,2019-04-20,5
132420574,68.31,2018-12-03,1
315120730,1239.5,2019-05-20,15
139808889,21.17,2019-03-28,2
162059668,82.36,2019-04-16,3
125159523,681.46,2019-05-16,7
34742728,87.85,2019-01-04,1
92250722,284.71,2019-05-24,7
51537291,96.7,2019-02-21,7
35030638,106.74,2019-05-15,1
137021706,132.3,2019-03-01,2
42238759,483.45,2019-04-26,10
4309859,167.39,2019-04-15,3
264615755,224.86,2019-04-08,3
136728976,772.18,2019-05-17,7
63440334,266.94,2019-04-26,11
176017176,129.52,2019-03-04,4
12116104,80.68,2019-02-03,1
147239994,968.39,2019-05-24,7
7476649,510.61,2019-05-26,11
188444445,33.64,2019-04-16,1
57689097,87.58,2019-04-11,2
162729679,371.26,2019-05-30,8
236492854,286.4,2019-05-22,3
24061667,1450.83,2019-05-31,41
91069897,210.52,2019-04-24,9
60897851,639.71,2019-03-11,9
4089102,598.67,2019-05-30,19
402701812,427.12,2019-05-25,8
408870527,121.98,2019-05-28,2
200114500,7.92,2019-02-12,1
223514411,107.8,2019-02-05,3
66798878,50801.86,2019-05-27,71
84365829,231.59,2019-05-06,7
84052514,5.0,2018-12-22,1
234328663,15.53,2018-12-17,4
90774416,3169.89,2019-06-01,18
84480028,212.0,2019-05-15,3
143197575,22.08,2019-03-26,1
2188808,458.9,2019-05-13,5
38464253,547.94,2019-05-17,4
162015172,385.42,2019-04-08,9
28962009,475.93,2019-06-01,4
182748582,132.91,2019-05-12,7
78959223,78.49,2019-05-30,3
122035173,112.8,2019-01-26,4
60886361,55.32,2019-04-23,1
142678805,1090.77,2019-05-20,14
347442876,55.13,2019-05-08,1
284260315,60.4,2019-01-26,2
329175953,241.85,2019-05-15,5
50338966,154.12,2019-05-23,5
309126544,131.34,2019-03-27,1
216248195,30.84,2019-03-14,3
209443573,135.05,2019-05-18,5
187916356,37.61,2019-02-06,1
279500435,964.71,2019-03-10,5
167593190,259.86,2019-04-26,2
35736085,743.47,2019-05-24,13
11253422,103.79,2019-04-09,7
144495323,109.42,2019-03-27,5
84419735,559.49,2019-03-25,4
18972985,122.5,2019-05-13,4
133164165,953.17,2019-05-25,26
183991432,8.01,2019-03-22,1
311358610,27.29,2019-04-27,7
177961682,87.92,2019-01-21,4
436850950,16.34,2019-05-31,2
56459317,268.44,2019-01-16,1
13746704,783.25,2019-03-14,4
296055217,339.81,2019-05-24,6
101088323,161.4,2019-02-15,3
146436025,3.97,2018-12-14,1
80677505,41.75,2019-05-14,1
68954346,45.1,2019-04-30,1
75596803,1108.24,2019-05-19,12
74409118,1175.37,2019-05-28,8
173277146,216.38,2019-05-31,3
390855450,47.31,2019-03-08,3
135998795,1022.52,2019-05-20,10
175221767,281.22,2019-05-14,3
57525251,3711.78,2019-04-24,9
256775417,302.91,2019-05-04,7
151349654,10917.01,2019-05-26,42
296862386,56.37,2019-02-24,2
242927972,169.63,2019-05-25,5
317515915,772.37,2019-06-01,21
43299573,55.22,2019-04-15,4
198887118,224.61,2019-06-01,12
99425506,36.02,2018-12-06,1
32926034,115.83,2019-04-14,4
75130787,25.34,2019-03-27,3
68212033,550.38,2019-05-15,18
243082523,14.08,2019-02-26,1
195446082,421.98,2019-03-09,3
899727,278.76,2019-04-23,16
43920942,391.12,2019-05-14,12
321743372,927.15,2019-05-14,7
169986172,327.87,2019-04-06,4
160561384,62.75,2019-04-04,2
290802884,590.04,2019-05-20,10
23985593,23.9,2019-01-03,1
13628781,489.21,2019-03-26,5
16279833,18.45,2019-04-10,1
13121325,94.82,2019-05-19,4
27000837,116.22,2019-05-25,4
151841385,492.9,2019-05-31,10
247154325,312.0,2019-05-18,3
2965434,33.27,2019-04-12,2
149221021,9.36,2018-12-02,1
135433126,161.09,2019-05-17,4
431332621,85.27,2019-05-20,2
54000110,78.42,2019-05-25,6
87067953,81.34,2019-05-28,1
99349475,29.75,2019-04-21,2
282263194,58.16,2019-02-26,3
245171798,289.63,2019-05-31,5
64106827,835.8,2019-04-23,11
74538018,834.58,2019-03-28,22
162026804,0.03,2019-01-02,1
259084837,33.91,2019-05-27,7
69239374,19.3,2019-02-18,2
99574670,359.15,2019-05-30,10
69887923,26.68,2018-12-08,1
140679051,38.28,2019-01-12,1
37645674,335.31,2019-05-23,7
175925690,1180.62,2019-05-12,15
191836922,0.02,2019-03-12,1
75197897,47.02,2019-01-16,2
