CUS_CUST_ID_BUY,MAU_MP_3,MAU_ML_3,MAU_MP_2,MAU_ML_2,MAU_MP_1,MAU_ML_1,last_login_mp_date_1,last_login_ml_date_1
98456673,28.0,31.0,22.0,30.0,20.0,30.0,2019-05-31,2019-05-31
298578084,0.0,9.0,0.0,12.0,0.0,18.0,2019-05-31,2019-05-31
41826077,3.0,7.0,7.0,8.0,11.0,4.0,2019-05-31,2019-05-31
206136967,0.0,4.0,0.0,12.0,0.0,7.0,2019-05-25,2019-05-25
82726283,10.0,23.0,3.0,23.0,4.0,20.0,2019-05-25,2019-05-31
99846139,21.0,20.0,19.0,17.0,19.0,20.0,2019-05-30,2019-05-30
37926893,10.0,7.0,14.0,6.0,10.0,5.0,2019-05-31,2019-05-13
342801551,2.0,6.0,6.0,3.0,20.0,5.0,2019-05-31,2019-05-31
185266290,0.0,30.0,0.0,30.0,0.0,31.0,2019-05-31,2019-05-31
280990752,,,,,1.0,0.0,2019-05-02,2019-05-02
59625945,0.0,4.0,1.0,8.0,0.0,4.0,2019-05-30,2019-05-30
2931608,0.0,18.0,1.0,22.0,0.0,27.0,2019-05-31,2019-05-31
204787154,1.0,14.0,2.0,11.0,0.0,8.0,2019-05-16,2019-05-16
7526798,0.0,14.0,1.0,14.0,1.0,9.0,2019-05-14,2019-05-30
273163429,2.0,10.0,2.0,4.0,2.0,11.0,2019-05-31,2019-05-31
50988025,1.0,0.0,,,,,,
60239316,2.0,27.0,3.0,21.0,3.0,28.0,2019-05-10,2019-05-31
402798915,,,,,,,,
93181681,1.0,4.0,,,1.0,1.0,2019-05-25,2019-05-25
152972790,4.0,0.0,10.0,0.0,6.0,0.0,2019-05-25,2019-05-25
321296620,4.0,19.0,1.0,21.0,12.0,23.0,2019-05-31,2019-05-31
386489255,13.0,5.0,14.0,1.0,10.0,2.0,2019-05-30,2019-05-22
175925690,2.0,25.0,1.0,27.0,2.0,26.0,2019-05-14,2019-05-31
189253497,,,,,0.0,5.0,2019-05-17,2019-05-17
298371704,0.0,4.0,1.0,4.0,1.0,6.0,2019-05-27,2019-05-31
190458030,2.0,0.0,2.0,0.0,3.0,0.0,2019-05-21,2019-05-21
381789530,7.0,0.0,11.0,0.0,2.0,0.0,2019-05-28,2019-05-28
19792692,10.0,29.0,11.0,30.0,13.0,31.0,2019-05-27,2019-05-31
378911358,,,,,7.0,4.0,2019-05-31,2019-05-29
93501621,1.0,0.0,,,2.0,3.0,2019-05-17,2019-05-27
130258395,,,,,2.0,4.0,2019-05-08,2019-05-22
367741466,,,5.0,0.0,5.0,0.0,2019-05-30,2019-05-30
121540925,4.0,25.0,8.0,24.0,7.0,21.0,2019-05-31,2019-05-31
98843503,2.0,18.0,8.0,25.0,9.0,17.0,2019-05-17,2019-05-25
115679287,,,,,1.0,0.0,2019-05-21,2019-05-21
405679252,,,,,2.0,12.0,2019-05-28,2019-05-31
431301830,,,,,6.0,0.0,2019-05-28,2019-05-28
221193186,5.0,5.0,6.0,13.0,8.0,13.0,2019-05-31,2019-05-26
378058457,,,12.0,0.0,18.0,4.0,2019-05-31,2019-05-16
60225508,,,1.0,0.0,1.0,0.0,2019-05-13,2019-05-13
57442776,,,2.0,0.0,1.0,0.0,2019-05-08,2019-05-08
280907034,7.0,0.0,1.0,0.0,6.0,2.0,2019-05-29,2019-05-26
442592645,,,,,,,,
400117148,17.0,6.0,12.0,11.0,8.0,15.0,2019-05-28,2019-05-29
85025067,2.0,0.0,5.0,0.0,2.0,0.0,2019-05-31,2019-05-31
311112582,,,,,14.0,0.0,2019-05-30,2019-05-30
435723094,,,,,1.0,0.0,2019-05-13,2019-05-13
52954274,1.0,0.0,1.0,0.0,,,,
349374370,7.0,0.0,6.0,0.0,3.0,4.0,2019-05-26,2019-05-22
134972211,8.0,25.0,7.0,25.0,0.0,29.0,2019-05-31,2019-05-31
356743130,1.0,9.0,0.0,15.0,0.0,19.0,2019-05-28,2019-05-28
403957888,,,,,,,,
13011892,0.0,1.0,1.0,5.0,0.0,8.0,2019-05-31,2019-05-31
177126660,4.0,0.0,,,,,,
344948250,,,7.0,7.0,14.0,18.0,2019-05-31,2019-05-30
415903265,1.0,0.0,,,,,,
190010394,25.0,26.0,27.0,29.0,31.0,30.0,2019-05-31,2019-05-31
164713295,6.0,2.0,7.0,2.0,4.0,16.0,2019-05-30,2019-05-27
262799374,14.0,18.0,9.0,16.0,9.0,5.0,2019-05-31,2019-05-29
290870837,0.0,9.0,0.0,10.0,5.0,12.0,2019-05-31,2019-05-27
170769193,,,,,1.0,0.0,2019-05-26,2019-05-26
73622850,13.0,9.0,18.0,15.0,24.0,11.0,2019-05-31,2019-05-31
165903023,0.0,10.0,0.0,6.0,0.0,6.0,2019-05-31,2019-05-31
34091797,0.0,11.0,7.0,6.0,2.0,9.0,2019-05-08,2019-05-31
447923495,,,,,,,,
91487725,11.0,11.0,18.0,7.0,12.0,10.0,2019-05-23,2019-05-23
180287703,19.0,13.0,15.0,11.0,20.0,12.0,2019-05-30,2019-05-28
232159317,4.0,0.0,11.0,0.0,16.0,0.0,2019-05-30,2019-05-30
434147731,,,,,1.0,0.0,2019-05-08,2019-05-08
250921196,,,2.0,6.0,0.0,25.0,2019-05-31,2019-05-31
50083020,4.0,0.0,7.0,0.0,4.0,0.0,2019-05-31,2019-05-31
118211699,3.0,1.0,8.0,13.0,13.0,11.0,2019-05-30,2019-05-29
362360258,21.0,0.0,17.0,0.0,26.0,0.0,2019-05-31,2019-05-31
48447816,0.0,10.0,0.0,9.0,1.0,20.0,2019-05-19,2019-05-31
355886803,3.0,0.0,7.0,0.0,7.0,0.0,2019-05-25,2019-05-25
327972648,2.0,15.0,3.0,17.0,0.0,15.0,2019-05-31,2019-05-31
198635129,4.0,29.0,5.0,29.0,0.0,24.0,2019-05-31,2019-05-31
40552126,5.0,0.0,2.0,0.0,4.0,10.0,2019-05-20,2019-05-31
132644361,3.0,0.0,2.0,0.0,9.0,0.0,2019-05-28,2019-05-28
99220541,4.0,17.0,3.0,21.0,1.0,4.0,2019-05-01,2019-05-05
188820063,0.0,20.0,2.0,12.0,0.0,11.0,2019-05-26,2019-05-26
17994482,,,2.0,0.0,1.0,0.0,2019-05-24,2019-05-24
272809243,3.0,27.0,3.0,18.0,8.0,20.0,2019-05-29,2019-05-31
166530170,0.0,18.0,0.0,13.0,1.0,15.0,2019-05-24,2019-05-31
264748494,3.0,0.0,14.0,0.0,6.0,0.0,2019-05-25,2019-05-25
141328438,1.0,16.0,8.0,21.0,4.0,21.0,2019-05-20,2019-05-31
21636541,,,3.0,4.0,4.0,14.0,2019-05-20,2019-05-31
339138465,3.0,17.0,6.0,23.0,1.0,5.0,2019-05-07,2019-05-08
401264111,,,,,,,,
53552183,1.0,8.0,0.0,9.0,1.0,11.0,2019-05-30,2019-05-26
263374510,,,,,4.0,6.0,2019-05-24,2019-05-26
292066918,6.0,5.0,9.0,9.0,7.0,13.0,2019-05-30,2019-05-29
251394231,5.0,0.0,2.0,0.0,1.0,0.0,2019-05-10,2019-05-10
412105335,1.0,0.0,,,,,,
397448048,0.0,8.0,0.0,2.0,0.0,7.0,2019-05-23,2019-05-23
152463802,2.0,14.0,5.0,10.0,0.0,9.0,2019-05-29,2019-05-29
382773869,24.0,0.0,26.0,0.0,10.0,0.0,2019-05-23,2019-05-23
236966262,5.0,0.0,2.0,0.0,0.0,3.0,2019-05-16,2019-05-16
39304723,,,,,4.0,0.0,2019-05-30,2019-05-30
143442453,14.0,11.0,17.0,19.0,26.0,8.0,2019-05-30,2019-05-29
246218229,4.0,0.0,8.0,0.0,11.0,0.0,2019-05-31,2019-05-31
63156177,14.0,0.0,8.0,0.0,10.0,0.0,2019-05-30,2019-05-30
418223798,1.0,0.0,,,,,,
319343543,10.0,10.0,9.0,5.0,8.0,13.0,2019-05-30,2019-05-30
136044763,6.0,24.0,11.0,18.0,11.0,20.0,2019-05-30,2019-05-30
684286,2.0,26.0,3.0,28.0,1.0,25.0,2019-05-29,2019-05-31
62934977,,,1.0,0.0,1.0,0.0,2019-05-04,2019-05-04
109467577,1.0,10.0,0.0,7.0,0.0,12.0,2019-05-29,2019-05-29
4504103,1.0,6.0,3.0,4.0,2.0,6.0,2019-05-22,2019-05-31
69399959,12.0,10.0,4.0,25.0,10.0,16.0,2019-05-31,2019-05-31
265128550,1.0,1.0,4.0,8.0,3.0,5.0,2019-05-21,2019-05-27
22472975,10.0,24.0,6.0,23.0,8.0,20.0,2019-05-31,2019-05-30
262297562,0.0,26.0,7.0,15.0,2.0,15.0,2019-05-28,2019-05-26
26856647,1.0,1.0,1.0,7.0,5.0,6.0,2019-05-20,2019-05-16
196180856,2.0,6.0,0.0,5.0,0.0,15.0,2019-05-31,2019-05-31
30833136,1.0,0.0,3.0,0.0,1.0,0.0,2019-05-26,2019-05-26
57696239,8.0,0.0,7.0,0.0,10.0,0.0,2019-05-29,2019-05-29
115611189,2.0,21.0,8.0,18.0,8.0,19.0,2019-05-28,2019-05-31
404786172,,,,,,,,
233141726,0.0,1.0,0.0,8.0,0.0,16.0,2019-05-30,2019-05-30
101625625,1.0,0.0,1.0,0.0,,,,
103794808,,,,,,,,
369346159,15.0,0.0,8.0,0.0,8.0,0.0,2019-05-28,2019-05-28
52575865,0.0,6.0,0.0,6.0,0.0,1.0,2019-05-04,2019-05-04
170591598,,,,,0.0,10.0,2019-05-30,2019-05-30
21002161,28.0,29.0,27.0,30.0,20.0,24.0,2019-05-31,2019-05-30
116143593,16.0,29.0,18.0,25.0,10.0,27.0,2019-05-30,2019-05-31
170307053,,,1.0,0.0,15.0,0.0,2019-05-31,2019-05-31
312295471,10.0,0.0,23.0,0.0,23.0,0.0,2019-05-31,2019-05-31
338769795,12.0,12.0,10.0,15.0,9.0,16.0,2019-05-29,2019-05-31
168811830,,,5.0,0.0,1.0,0.0,2019-05-13,2019-05-13
96378151,2.0,7.0,2.0,3.0,2.0,2.0,2019-05-11,2019-05-13
276383420,,,2.0,0.0,7.0,0.0,2019-05-30,2019-05-30
214243788,0.0,4.0,8.0,12.0,4.0,17.0,2019-05-28,2019-05-31
129022655,17.0,10.0,15.0,1.0,13.0,4.0,2019-05-31,2019-05-28
80484579,8.0,0.0,7.0,0.0,2.0,6.0,2019-05-08,2019-05-15
37481902,19.0,29.0,5.0,29.0,9.0,29.0,2019-05-31,2019-05-31
446136174,,,,,,,,
303781553,9.0,4.0,9.0,1.0,12.0,14.0,2019-05-31,2019-05-30
151640940,5.0,0.0,2.0,0.0,3.0,10.0,2019-05-22,2019-05-30
361044442,5.0,0.0,2.0,0.0,4.0,0.0,2019-05-28,2019-05-28
79386694,20.0,19.0,15.0,25.0,22.0,24.0,2019-05-31,2019-05-31
33121149,21.0,6.0,10.0,5.0,6.0,8.0,2019-05-28,2019-05-26
62804459,5.0,6.0,3.0,0.0,,,,
62207869,0.0,6.0,0.0,15.0,0.0,7.0,2019-05-29,2019-05-29
391314839,,,,,,,,
181706656,0.0,16.0,0.0,14.0,0.0,17.0,2019-05-26,2019-05-26
120534090,8.0,21.0,4.0,18.0,5.0,10.0,2019-05-22,2019-05-31
332711798,12.0,0.0,12.0,0.0,15.0,0.0,2019-05-31,2019-05-31
32031034,7.0,17.0,9.0,16.0,12.0,16.0,2019-05-26,2019-05-31
331090048,7.0,14.0,3.0,15.0,16.0,20.0,2019-05-30,2019-05-31
126638343,5.0,5.0,5.0,11.0,4.0,8.0,2019-05-28,2019-05-31
263496549,,,,,2.0,9.0,2019-05-31,2019-05-27
263098004,3.0,15.0,10.0,18.0,9.0,22.0,2019-05-25,2019-05-29
254883319,13.0,17.0,3.0,10.0,8.0,21.0,2019-05-31,2019-05-28
253627712,4.0,0.0,8.0,0.0,6.0,0.0,2019-05-28,2019-05-28
269104777,20.0,0.0,12.0,0.0,15.0,0.0,2019-05-31,2019-05-31
103005095,,,,,15.0,25.0,2019-05-28,2019-05-31
151714919,3.0,25.0,6.0,23.0,11.0,28.0,2019-05-29,2019-05-31
77661295,,,,,,,,
181824285,,,,,,,,
393630029,23.0,0.0,11.0,0.0,10.0,0.0,2019-05-30,2019-05-30
213047931,,,2.0,0.0,1.0,0.0,2019-05-31,2019-05-31
10821608,0.0,17.0,0.0,18.0,2.0,19.0,2019-05-28,2019-05-31
282783396,5.0,2.0,7.0,0.0,6.0,0.0,2019-05-20,2019-05-20
330387827,9.0,0.0,11.0,0.0,3.0,0.0,2019-05-20,2019-05-20
11505185,0.0,25.0,0.0,25.0,0.0,27.0,2019-05-29,2019-05-29
160700428,0.0,11.0,0.0,4.0,,,,
423829677,,,1.0,7.0,1.0,14.0,2019-05-10,2019-05-29
394927318,3.0,0.0,,,,,,
10372988,9.0,27.0,7.0,25.0,2.0,29.0,2019-05-30,2019-05-31
15383340,0.0,8.0,1.0,12.0,0.0,8.0,2019-05-27,2019-05-27
78721238,0.0,17.0,1.0,17.0,4.0,23.0,2019-05-30,2019-05-31
425082973,,,,,3.0,0.0,2019-05-31,2019-05-31
129674675,12.0,0.0,9.0,0.0,6.0,0.0,2019-05-15,2019-05-15
274177051,,,3.0,0.0,27.0,0.0,2019-05-31,2019-05-31
300341818,14.0,15.0,16.0,25.0,19.0,28.0,2019-05-29,2019-05-31
28391916,7.0,29.0,4.0,26.0,7.0,19.0,2019-05-31,2019-05-29
203858273,7.0,13.0,9.0,14.0,7.0,22.0,2019-05-31,2019-05-31
353120636,24.0,3.0,15.0,8.0,20.0,11.0,2019-05-31,2019-05-29
386866942,0.0,4.0,0.0,12.0,1.0,18.0,2019-05-14,2019-05-26
430242221,,,,,2.0,0.0,2019-05-29,2019-05-29
46205265,17.0,0.0,21.0,6.0,21.0,9.0,2019-05-31,2019-05-30
59437147,0.0,9.0,6.0,2.0,5.0,0.0,2019-05-20,2019-05-20
203962507,17.0,31.0,18.0,23.0,19.0,28.0,2019-05-31,2019-05-31
153676704,,,2.0,0.0,1.0,0.0,2019-05-24,2019-05-24
143419338,1.0,0.0,1.0,0.0,3.0,0.0,2019-05-29,2019-05-29
230447568,0.0,16.0,0.0,11.0,0.0,10.0,2019-05-24,2019-05-24
311670339,6.0,15.0,15.0,20.0,19.0,17.0,2019-05-30,2019-05-31
163338826,0.0,18.0,0.0,21.0,0.0,20.0,2019-05-30,2019-05-30
242708999,30.0,19.0,28.0,19.0,23.0,9.0,2019-05-31,2019-05-30
389651564,,,3.0,0.0,2.0,0.0,2019-05-13,2019-05-13
96763819,0.0,3.0,7.0,6.0,11.0,7.0,2019-05-24,2019-05-31
21955896,0.0,17.0,1.0,13.0,1.0,23.0,2019-05-03,2019-05-31
46175883,0.0,6.0,5.0,13.0,6.0,21.0,2019-05-29,2019-05-27
19060439,0.0,8.0,1.0,1.0,0.0,2.0,2019-05-18,2019-05-18
346303477,,,1.0,0.0,2.0,0.0,2019-05-30,2019-05-30
46323104,0.0,13.0,6.0,11.0,1.0,14.0,2019-05-21,2019-05-31
362796606,24.0,6.0,19.0,18.0,9.0,19.0,2019-05-29,2019-05-31
107368165,1.0,21.0,2.0,8.0,0.0,11.0,2019-05-28,2019-05-28
213525225,7.0,6.0,8.0,8.0,13.0,6.0,2019-05-31,2019-05-28
191422568,26.0,7.0,2.0,5.0,4.0,6.0,2019-05-17,2019-05-31
140495068,,,,,6.0,6.0,2019-05-31,2019-05-13
342107980,31.0,0.0,30.0,3.0,31.0,10.0,2019-05-31,2019-05-31
6925391,3.0,0.0,3.0,0.0,3.0,0.0,2019-05-28,2019-05-28
143423880,,,,,,,,
11075184,1.0,25.0,8.0,24.0,0.0,24.0,2019-05-31,2019-05-31
292742179,3.0,0.0,,,2.0,0.0,2019-05-21,2019-05-21
230295602,,,,,1.0,0.0,2019-05-28,2019-05-28
90202230,6.0,13.0,5.0,19.0,6.0,21.0,2019-05-23,2019-05-26
64928344,21.0,25.0,24.0,27.0,29.0,29.0,2019-05-31,2019-05-30
163579924,3.0,0.0,19.0,5.0,2.0,2.0,2019-05-29,2019-05-21
42032949,5.0,9.0,9.0,17.0,10.0,20.0,2019-05-30,2019-05-29
297292806,6.0,2.0,9.0,1.0,17.0,1.0,2019-05-28,2019-05-06
11260752,0.0,23.0,0.0,25.0,0.0,15.0,2019-05-31,2019-05-31
148609247,3.0,0.0,5.0,0.0,1.0,0.0,2019-05-09,2019-05-09
320580655,0.0,18.0,0.0,29.0,11.0,31.0,2019-05-31,2019-05-31
188228408,3.0,10.0,5.0,6.0,5.0,16.0,2019-05-31,2019-05-31
172345658,14.0,17.0,11.0,7.0,17.0,12.0,2019-05-28,2019-05-31
319488172,0.0,24.0,4.0,28.0,3.0,30.0,2019-05-21,2019-05-31
189257710,5.0,8.0,6.0,5.0,8.0,7.0,2019-05-28,2019-05-28
186966291,,,7.0,3.0,3.0,6.0,2019-05-18,2019-05-30
438789026,,,,,1.0,0.0,2019-05-25,2019-05-25
109720810,0.0,16.0,0.0,14.0,3.0,28.0,2019-05-31,2019-05-31
99236640,13.0,3.0,20.0,0.0,23.0,0.0,2019-05-31,2019-05-31
200771787,22.0,5.0,15.0,12.0,6.0,9.0,2019-05-18,2019-05-31
30233127,10.0,2.0,14.0,2.0,15.0,13.0,2019-05-31,2019-05-25
302979666,12.0,0.0,12.0,2.0,18.0,19.0,2019-05-31,2019-05-30
114826346,0.0,17.0,0.0,11.0,0.0,8.0,2019-05-30,2019-05-30
255264728,0.0,16.0,0.0,7.0,0.0,5.0,2019-05-31,2019-05-31
352558082,,,,,,,,
84866615,,,,,0.0,3.0,2019-05-09,2019-05-09
9843610,11.0,20.0,9.0,27.0,7.0,27.0,2019-05-29,2019-05-31
33689268,0.0,24.0,3.0,26.0,3.0,29.0,2019-05-09,2019-05-30
135005866,0.0,10.0,0.0,10.0,5.0,18.0,2019-05-27,2019-05-30
41878797,24.0,8.0,25.0,9.0,23.0,15.0,2019-05-29,2019-05-31
352823778,0.0,3.0,0.0,6.0,1.0,0.0,2019-05-29,2019-05-29
89409058,1.0,4.0,3.0,6.0,2.0,0.0,2019-05-27,2019-05-27
192833234,1.0,0.0,1.0,1.0,,,,
429910074,,,2.0,0.0,1.0,0.0,2019-05-30,2019-05-30
233970541,25.0,31.0,26.0,30.0,22.0,30.0,2019-05-30,2019-05-31
446375770,,,,,,,,
304830970,0.0,9.0,0.0,5.0,3.0,4.0,2019-05-27,2019-05-26
191396782,,,,,,,,
287142115,5.0,4.0,4.0,9.0,2.0,6.0,2019-05-29,2019-05-29
395661986,7.0,6.0,1.0,4.0,3.0,3.0,2019-05-23,2019-05-31
40615447,4.0,0.0,3.0,0.0,13.0,0.0,2019-05-28,2019-05-28
138063746,1.0,0.0,,,2.0,4.0,2019-05-28,2019-05-21
237447646,,,,,,,,
245994399,2.0,6.0,5.0,22.0,2.0,28.0,2019-05-19,2019-05-31
185263035,23.0,26.0,22.0,27.0,23.0,27.0,2019-05-30,2019-05-31
150503513,1.0,0.0,1.0,12.0,1.0,13.0,2019-05-26,2019-05-27
210509264,18.0,22.0,18.0,11.0,14.0,20.0,2019-05-28,2019-05-30
208955198,,,,,0.0,1.0,2019-05-20,2019-05-20
210208075,19.0,18.0,19.0,24.0,17.0,31.0,2019-05-29,2019-05-31
115287876,0.0,19.0,0.0,21.0,0.0,26.0,2019-05-31,2019-05-31
80002296,9.0,11.0,1.0,9.0,10.0,5.0,2019-05-30,2019-05-28
8717799,0.0,14.0,0.0,16.0,6.0,16.0,2019-05-27,2019-05-30
44136069,7.0,0.0,6.0,0.0,6.0,0.0,2019-05-23,2019-05-23
86619390,17.0,30.0,9.0,26.0,3.0,21.0,2019-05-23,2019-05-30
274616497,6.0,13.0,3.0,16.0,9.0,19.0,2019-05-30,2019-05-31
176003074,11.0,2.0,11.0,4.0,15.0,3.0,2019-05-29,2019-05-13
295095533,,,,,,,,
91481116,,,,,,,,
137216692,0.0,16.0,0.0,15.0,2.0,24.0,2019-05-27,2019-05-28
436806967,,,,,2.0,0.0,2019-05-23,2019-05-23
135331056,,,,,,,,
292364412,,,4.0,0.0,4.0,0.0,2019-05-19,2019-05-19
178424230,,,3.0,0.0,2.0,1.0,2019-05-27,2019-05-14
423054468,,,18.0,21.0,26.0,29.0,2019-05-31,2019-05-31
340792132,1.0,0.0,5.0,1.0,9.0,0.0,2019-05-31,2019-05-31
56708928,7.0,24.0,21.0,28.0,15.0,28.0,2019-05-21,2019-05-31
44298989,9.0,19.0,15.0,17.0,9.0,15.0,2019-05-30,2019-05-29
163782721,25.0,11.0,24.0,17.0,23.0,19.0,2019-05-30,2019-05-27
257268268,2.0,0.0,2.0,3.0,7.0,0.0,2019-05-31,2019-05-31
247678070,,,,,2.0,0.0,2019-05-22,2019-05-22
434810915,,,,,3.0,0.0,2019-05-17,2019-05-17
213467707,2.0,0.0,,,1.0,0.0,2019-05-31,2019-05-31
437537422,,,,,0.0,2.0,2019-05-31,2019-05-31
193115521,5.0,15.0,8.0,11.0,9.0,18.0,2019-05-30,2019-05-31
17886869,0.0,16.0,0.0,22.0,1.0,24.0,2019-05-31,2019-05-31
273752740,1.0,13.0,0.0,3.0,0.0,7.0,2019-05-25,2019-05-25
292503594,3.0,24.0,3.0,21.0,2.0,27.0,2019-05-24,2019-05-31
182761383,,,11.0,16.0,19.0,22.0,2019-05-31,2019-05-31
31176781,1.0,1.0,0.0,8.0,0.0,16.0,2019-05-30,2019-05-30
58146265,15.0,30.0,17.0,30.0,5.0,29.0,2019-05-28,2019-05-30
145266469,,,,,0.0,9.0,2019-05-31,2019-05-31
396975283,14.0,0.0,5.0,0.0,2.0,0.0,2019-05-03,2019-05-03
249887399,2.0,6.0,2.0,9.0,4.0,14.0,2019-05-28,2019-05-31
46528178,0.0,27.0,5.0,26.0,6.0,31.0,2019-05-31,2019-05-31
315952066,9.0,0.0,12.0,0.0,4.0,11.0,2019-05-31,2019-05-31
404792577,,,,,,,,
115574332,9.0,21.0,13.0,11.0,7.0,12.0,2019-05-31,2019-05-29
324679827,1.0,0.0,1.0,0.0,1.0,0.0,2019-05-12,2019-05-12
80278750,6.0,27.0,2.0,23.0,5.0,24.0,2019-05-27,2019-05-31
235055733,,,2.0,0.0,2.0,0.0,2019-05-31,2019-05-31
445617880,,,,,,,,
336305060,1.0,8.0,0.0,7.0,0.0,11.0,2019-05-23,2019-05-23
59192373,6.0,0.0,7.0,0.0,4.0,0.0,2019-05-21,2019-05-21
39910323,,,,,,,,
293238466,,,,,,,,
53838277,7.0,17.0,23.0,22.0,12.0,24.0,2019-05-29,2019-05-31
159395151,0.0,4.0,0.0,10.0,0.0,5.0,2019-05-31,2019-05-31
417693725,1.0,4.0,1.0,1.0,,,,
159312465,6.0,6.0,6.0,11.0,5.0,4.0,2019-05-26,2019-05-14
391530952,8.0,5.0,12.0,4.0,9.0,10.0,2019-05-24,2019-05-23
377474245,2.0,13.0,4.0,14.0,0.0,14.0,2019-05-27,2019-05-27
29519643,7.0,8.0,11.0,11.0,11.0,14.0,2019-05-31,2019-05-31
241821465,,,7.0,3.0,8.0,6.0,2019-05-31,2019-05-31
120843390,1.0,13.0,5.0,22.0,2.0,11.0,2019-05-25,2019-05-31
75188749,0.0,24.0,3.0,25.0,1.0,15.0,2019-05-03,2019-05-30
370568268,1.0,1.0,6.0,0.0,9.0,2.0,2019-05-26,2019-05-14
147137481,5.0,9.0,7.0,7.0,14.0,10.0,2019-05-31,2019-05-31
370024517,4.0,0.0,6.0,0.0,,,,
352215611,4.0,0.0,1.0,0.0,3.0,0.0,2019-05-20,2019-05-20
239525550,9.0,0.0,6.0,0.0,7.0,0.0,2019-05-31,2019-05-31
98679868,2.0,19.0,2.0,9.0,1.0,10.0,2019-05-19,2019-05-31
396989819,,,3.0,0.0,6.0,0.0,2019-05-28,2019-05-28
143174840,0.0,17.0,0.0,14.0,2.0,21.0,2019-05-26,2019-05-31
250708056,,,1.0,0.0,,,,
115652555,0.0,3.0,0.0,11.0,0.0,27.0,2019-05-31,2019-05-31
24630857,2.0,24.0,4.0,22.0,0.0,23.0,2019-05-30,2019-05-30
235021244,25.0,27.0,19.0,23.0,12.0,28.0,2019-05-30,2019-05-29
23974380,0.0,17.0,2.0,15.0,1.0,23.0,2019-05-28,2019-05-30
164625449,,,,,1.0,2.0,2019-05-15,2019-05-27
212340270,15.0,30.0,10.0,26.0,4.0,26.0,2019-05-26,2019-05-31
191534107,2.0,0.0,2.0,0.0,1.0,0.0,2019-05-17,2019-05-17
231825143,0.0,3.0,0.0,8.0,0.0,8.0,2019-05-22,2019-05-22
422903087,,,12.0,7.0,7.0,3.0,2019-05-27,2019-05-14
426231085,,,3.0,13.0,7.0,29.0,2019-05-20,2019-05-31
146245622,20.0,12.0,10.0,4.0,11.0,5.0,2019-05-31,2019-05-30
336253455,,,,,,,,
165640477,9.0,13.0,3.0,0.0,4.0,4.0,2019-05-18,2019-05-21
287329744,8.0,7.0,13.0,1.0,27.0,6.0,2019-05-31,2019-05-26
280774764,9.0,14.0,3.0,14.0,3.0,9.0,2019-05-29,2019-05-31
57990760,,,,,,,,
445934781,,,,,,,,
325246641,,,,,0.0,8.0,2019-05-28,2019-05-28
200274817,0.0,10.0,0.0,14.0,5.0,20.0,2019-05-30,2019-05-31
63633451,0.0,20.0,4.0,22.0,1.0,30.0,2019-05-28,2019-05-31
430551843,,,1.0,0.0,,,,
76712704,8.0,29.0,1.0,28.0,4.0,30.0,2019-05-27,2019-05-31
321562461,,,7.0,17.0,17.0,11.0,2019-05-31,2019-05-31
73949090,27.0,30.0,25.0,24.0,20.0,26.0,2019-05-31,2019-05-31
23542772,0.0,18.0,0.0,8.0,0.0,15.0,2019-05-31,2019-05-31
389025907,8.0,7.0,17.0,7.0,23.0,9.0,2019-05-31,2019-05-28
214389763,3.0,1.0,5.0,1.0,1.0,5.0,2019-05-02,2019-05-27
139563798,0.0,15.0,3.0,25.0,2.0,13.0,2019-05-06,2019-05-28
91559235,0.0,2.0,0.0,5.0,1.0,10.0,2019-05-07,2019-05-24
400724560,1.0,0.0,3.0,0.0,,,,
67031871,0.0,2.0,0.0,5.0,0.0,2.0,2019-05-13,2019-05-13
297145566,20.0,1.0,5.0,1.0,7.0,4.0,2019-05-31,2019-05-30
292810421,4.0,0.0,7.0,0.0,15.0,0.0,2019-05-31,2019-05-31
27781308,1.0,10.0,0.0,7.0,0.0,3.0,2019-05-17,2019-05-17
91042189,0.0,28.0,1.0,24.0,3.0,26.0,2019-05-31,2019-05-31
173241403,0.0,10.0,1.0,16.0,0.0,18.0,2019-05-31,2019-05-31
36187947,2.0,5.0,4.0,5.0,5.0,3.0,2019-05-30,2019-05-24
93755399,3.0,28.0,0.0,27.0,2.0,28.0,2019-05-18,2019-05-31
34157217,6.0,25.0,14.0,24.0,3.0,22.0,2019-05-19,2019-05-31
421741671,,,,,5.0,4.0,2019-05-31,2019-05-31
122760895,,,3.0,0.0,3.0,0.0,2019-05-30,2019-05-30
327726674,1.0,27.0,7.0,30.0,7.0,28.0,2019-05-30,2019-05-31
343854296,1.0,0.0,1.0,0.0,0.0,4.0,2019-05-31,2019-05-31
102324348,8.0,7.0,7.0,4.0,5.0,9.0,2019-05-25,2019-05-27
310133625,0.0,2.0,0.0,2.0,0.0,4.0,2019-05-21,2019-05-21
269856510,18.0,12.0,10.0,16.0,18.0,10.0,2019-05-30,2019-05-31
76256602,0.0,6.0,0.0,13.0,4.0,20.0,2019-05-30,2019-05-30
119409460,0.0,7.0,1.0,0.0,,,,
397842753,16.0,0.0,14.0,0.0,18.0,0.0,2019-05-31,2019-05-31
301832585,,,,,,,,
129512858,4.0,0.0,4.0,0.0,5.0,0.0,2019-05-27,2019-05-27
213300495,0.0,16.0,0.0,3.0,,,,
417359759,2.0,0.0,1.0,0.0,2.0,0.0,2019-05-23,2019-05-23
